"name" "Hyperion Full 43.4 Unit"         "1" "abbrev" "43.4 Unit"   "stats" "foot           43      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"      "reavr.flc"            "same"
"name" "Hyperion Full 43.5 Unit"         "1" "abbrev" "43.5 Unit"   "stats" "foot           43      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"      "reavr.flc"            "same"
}
{44
"name" "Symbiot Nester"                  "1" "abbrev" "Nester"      "stats" "foot           44     28     12     12    10     20      20       0      0       0      0      0      0      0      0     10     20      0      0      0      0      0      0     0      0     0        1           0          14      143    0       20      40      20         0          0         38           0             0           0         0        0         0           -1     -1       7       7        4        0   0   0   0   0   0   0   0   0   0    0      1       1      0      9     1       1"     "art"       "nstr.flc"     "efsunit.bin"
"name" "Hyperion Full 44.1 Unit"         "1" "abbrev" "44.1 Unit"   "stats" "foot           44      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"       "nstr.flc"            "same"
"name" "Hyperion Full 44.2 Unit"         "1" "abbrev" "44.2 Unit"   "stats" "foot           44      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"       "nstr.flc"            "same"
"name" "Hyperion Full 44.3 Unit"         "1" "abbrev" "44.3 Unit"   "stats" "foot           44      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"       "nstr.flc"            "same"
"name" "Hyperion Full 44.4 Unit"         "1" "abbrev" "44.4 Unit"   "stats" "foot           44      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"       "nstr.flc"            "same"
"name" "Hyperion Full 44.5 Unit"         "1" "abbrev" "44.5 Unit"   "stats" "foot           44      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"       "nstr.flc"            "same"
}
//----|------------------------------------------------------------|----------------------------|------------------------------------------|----------------------------------------------------------------------------------------------------------------------------|-------------------|---------|----------------|---------------------------------------------------------------------------------------------------------------------------------------|-----------------------------------------|----------------------------------------|--------------------------------------------------|------------------------------------------|
//    |      U  n  i  q  u  e         N  a  m  e  s                |   B  e  h  a  v  i  o  r   | U  n  i  t   S  t  a  t  i  s  t  i  c  s|                              C  o  m  b  a  t                                   W  e  a  p  o  n  r  y                     |   C  a  r  g  o   |         | C  o  s  t  s  |                  R  e  s  o  u  r  c  e  s          R  e  q  u  i  r  e  d          t  o          B  u  i  l  d                       |     B  u  i  l  d    N  e  e  d  s      |    T e c h   R e q u i r e m e n t s   |        M  i  s  c  e  l  l  a  n  e  o  s        |           A  r  t  w  o  r  k            |
//    | Name                            |    |       | Nickname    |       | Move Type   | Kind | Move | Spot | Camo | Ag | Armor | PsyDef |    Water      |  Indirect   |     Air     |   Direct    |   Close     |    Psy      |  RangedSp   |  DirectSp   |  CloseSp | Cargo | CanBCargo | !Combat | Crd/Trn | Cred | Food | Energy | Metal | Trace | Exotica | Chemicals | Biochems | Electronics | CeramSteel | Wetware | Monopols | Gems | Singularities | Unit | tLvl | Bldgs | Owner | Turns2Bld |  0   1   2   3   4   5   6   7   8   9 | Tax | Flock | Range | Eat | Rank | RoP | Disband |  Art  |    Animation    |      Icon      |
//----|------------------------------------------------------------|----------------------------|------------------------------------------|----------------------------------------------------------------------------------------------------------------------------|-------------------|---------|----------------|---------------------------------------------------------------------------------------------------------------------------------------|-----------------------------------------|----------------------------------------|--------------------------------------------------|------------------------------------------|
{45
"name" "Noble"                           "1" "abbrev" "Noble"       "stats" "foot           45     15      2      1     8      8      15       0      0       0      0      0      0      2     15      8      8      0      0      0      0      0      0     0      0     0        1           0        1200    11995  215      100     215      73         0          0          0          28            29           0         0       55         0           -1     -1       0      99       20        0   0   0   0   0   0   0   0   0   0    0      1       1      0      8     1       0"     "art"      "noble.flc"     "efsunit.bin"
"name" "Blademaster"                     "1" "abbrev" "Blademaster" "stats" "foot           45     24      3      2    13     13      24       0      0       0      0      0      0      3     24     13     13      0      0      0      0      0      0     0      0     0        1           0        1264      649   18        0       9       2         0          0          0           2             3           0         0        3         0           45      0       0      99        1       84   0   0   0   0   0   0   0   0   0    0      1       1      0      8     1       0"     "art"      "blade.flc"       "blade.bmp"
"name" "Hyperion Full 45.2 Unit"         "1" "abbrev" "45.2 Unit"   "stats" "foot           45      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"      "blade.flc"            "same"
"name" "Hyperion Full 45.3 Unit"         "1" "abbrev" "45.3 Unit"   "stats" "foot           45      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"      "blade.flc"            "same"
"name" "Hyperion Full 45.4 Unit"         "1" "abbrev" "45.4 Unit"   "stats" "foot           45      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"      "blade.flc"            "same"
"name" "Hyperion Full 45.5 Unit"         "1" "abbrev" "45.5 Unit"   "stats" "foot           45      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"      "blade.flc"            "same"
}
{46
"name" "Warlock"                         "1" "abbrev" "Warlock"     "stats" "foot           46     12     10     10    10     10     100       0      0       0      0      0      0      0      0     10     10     10    100      0      0      0      0     0      0     0        1           0          23      227   66      110     110      41         5          0          0           0             0           0         0        0         0           -1     -1      -1      99        7        0   0   0   0   0   0   0   0   0   0    0      1       1      0      7     1       1"     "art"      "psych.flc"     "efsunit.bin"
"name" "Hyperion Full 46.1 Unit"         "1" "abbrev" "46.1 Unit"   "stats" "foot           46      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"      "psych.flc"            "same"
"name" "Hyperion Full 46.2 Unit"         "1" "abbrev" "46.2 Unit"   "stats" "foot           46      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"      "psych.flc"            "same"
"name" "Hyperion Full 46.3 Unit"         "1" "abbrev" "46.3 Unit"   "stats" "foot           46      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"      "psych.flc"            "same"
"name" "Hyperion Full 46.4 Unit"         "1" "abbrev" "46.4 Unit"   "stats" "foot           46      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"      "psych.flc"            "same"
"name" "Hyperion Full 46.5 Unit"         "1" "abbrev" "46.5 Unit"   "stats" "foot           46      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"      "psych.flc"            "same"
}
{47
"name" "Inquisitor"                      "1" "abbrev" "Inquisitor"  "stats" "foot           47     15     10      1     7     10      50       0      0       4     10      7     15      4     10      7     15      0      0      0      0      0      0     0      0     0        1           0          13      129   46       50      60      34         5          0          0           0             0           0         0        0         0           -1     -1      -1      99        4        0   0   0   0   0   0   0   0   0   0    0      1       1      0      7     1       1"     "art"     "inquis.flc"     "efsunit.bin"
"name" "Hyperion Full 47.1 Unit"         "1" "abbrev" "47.1 Unit"   "stats" "foot           47      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"     "inquis.flc"            "same"
"name" "Hyperion Full 47.2 Unit"         "1" "abbrev" "47.2 Unit"   "stats" "foot           47      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"     "inquis.flc"            "same"
"name" "Hyperion Full 47.3 Unit"         "1" "abbrev" "47.3 Unit"   "stats" "foot           47      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"     "inquis.flc"            "same"
"name" "Hyperion Full 47.4 Unit"         "1" "abbrev" "47.4 Unit"   "stats" "foot           47      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"     "inquis.flc"            "same"
"name" "Hyperion Full 47.5 Unit"         "1" "abbrev" "47.5 Unit"   "stats" "foot           47      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"     "inquis.flc"            "same"
}
{48
"name" "Dervish"                         "2" "abbrev" "Dervish"     "stats" "foot           48      9      8      2     5      8      20       0      0       0      0      0      0      0      0      5      8      5     20      0      0      0      0     0      0     0        1           0          17      174   25       28      28      18         4          0          0           0             0           0         0        8         0           -1     -1      13       1        3       85   0   0   0   0   0   0   0   0   0    0      1       1      0      7     1       1"     "art"       "derv.flc"     "efsunit.bin"
"name" "Hyperion Full 48.1 Unit"         "1" "abbrev" "48.1 Unit"   "stats" "foot           48      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"       "derv.flc"            "same"
"name" "Hyperion Full 48.2 Unit"         "1" "abbrev" "48.2 Unit"   "stats" "foot           48      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"       "derv.flc"            "same"
"name" "Hyperion Full 48.3 Unit"         "1" "abbrev" "48.3 Unit"   "stats" "foot           48      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"       "derv.flc"            "same"
"name" "Hyperion Full 48.4 Unit"         "1" "abbrev" "48.4 Unit"   "stats" "foot           48      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"       "derv.flc"            "same"
"name" "Hyperion Full 48.5 Unit"         "1" "abbrev" "48.5 Unit"   "stats" "foot           48      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"       "derv.flc"            "same"
}
{49
"name" "Spy"                             "3" "abbrev" "Spy"         "stats" "foot           49     15      6      8     8      5       5       0      0       8     20      0      0      0      0      8      5      0      0      0      0      0      0     0      0     0        1           0          33      136    3       10       0      14         2          0          0           0             0           0         0        0         0           51      0      13      99        1        0   0   0   0   0   0   0   0   0   0    0      1       1      0      6     1       1"     "art"        "spy.flc"         "spy.bmp"
"name" "Assassin"                        "1" "abbrev" "Assassin"    "stats" "foot           49     19      8     10    10      6       6       0      0      10     25      0      0      0      0     10      6      0      0      0      0      0      0     0      0     0        1           0          48      341    7        6       2       6         1          0          0           0             0           0         0        1         0           49      0      13      99        2       86   0   0   0   0   0   0   0   0   0    0      1       1      0      6     1       1"     "art"     "asasin.flc"     "efsunit.bin"
"name" "Doppleganger"                    "1" "abbrev" "D'ganger"    "stats" "foot           49     23      9     12    12      8       8       0      0      12     31      0      0      0      0     12      8      0      0      0      0      0      0     0      0     0        1           0          87      524    0        8       4       2         0          0         31           0             0           0         0        2         0           49      1      13      99        1       87   0   0   0   0   0   0   0   0   0    0      1       1      0      6     1       1"     "art"        "dop.flc"         "dop.bmp"
"name" "Hyperion Full 49.3 Unit"         "1" "abbrev" "49.3 Unit"   "stats" "foot           49      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"        "dop.flc"            "same"
"name" "Hyperion Full 49.4 Unit"         "1" "abbrev" "49.4 Unit"   "stats" "foot           49      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"        "dop.flc"            "same"
"name" "Hyperion Full 49.5 Unit"         "1" "abbrev" "49.5 Unit"   "stats" "foot           49      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"        "dop.flc"            "same"
}
//----|------------------------------------------------------------|----------------------------|------------------------------------------|----------------------------------------------------------------------------------------------------------------------------|-------------------|---------|----------------|---------------------------------------------------------------------------------------------------------------------------------------|-----------------------------------------|----------------------------------------|--------------------------------------------------|------------------------------------------|
//    |      U  n  i  q  u  e         N  a  m  e  s                |   B  e  h  a  v  i  o  r   | U  n  i  t   S  t  a  t  i  s  t  i  c  s|                              C  o  m  b  a  t                                   W  e  a  p  o  n  r  y                     |   C  a  r  g  o   |         | C  o  s  t  s  |                  R  e  s  o  u  r  c  e  s          R  e  q  u  i  r  e  d          t  o          B  u  i  l  d                       |     B  u  i  l  d    N  e  e  d  s      |    T e c h   R e q u i r e m e n t s   |        M  i  s  c  e  l  l  a  n  e  o  s        |           A  r  t  w  o  r  k            |
//    | Name                            |    |       | Nickname    |       | Move Type   | Kind | Move | Spot | Camo | Ag | Armor | PsyDef |    Water      |  Indirect   |     Air     |   Direct    |   Close     |    Psy      |  RangedSp   |  DirectSp   |  CloseSp | Cargo | CanBCargo | !Combat | Crd/Trn | Cred | Food | Energy | Metal | Trace | Exotica | Chemicals | Biochems | Electronics | CeramSteel | Wetware | Monopols | Gems | Singularities | Unit | tLvl | Bldgs | Owner | Turns2Bld |  0   1   2   3   4   5   6   7   8   9 | Tax | Flock | Range | Eat | Rank | RoP | Disband |  Art  |    Animation    |      Icon      |
//----|------------------------------------------------------------|----------------------------|------------------------------------------|----------------------------------------------------------------------------------------------------------------------------|-------------------|---------|----------------|---------------------------------------------------------------------------------------------------------------------------------------|-----------------------------------------|----------------------------------------|--------------------------------------------------|------------------------------------------|
{50
"name" "Merchant"                        "1" "abbrev" "Merchant"    "stats" "foot           50     20      8      1     5      5       5       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        1           0           3       25   29        0      10       6         4          0          0           0             0           0         0        0         0           -1     -1      -1      99        1        0   0   0   0   0   0   0   0   0   0    0      1       2      0      7     1       1"     "art"      "merch.flc"     "efsunit.bin"
"name" "Hyperion Full 50.1 Unit"         "1" "abbrev" "50.1 Unit"   "stats" "foot           50      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"      "merch.flc"            "same"
"name" "Hyperion Full 50.2 Unit"         "1" "abbrev" "50.2 Unit"   "stats" "foot           50      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"      "merch.flc"            "same"
"name" "Hyperion Full 50.3 Unit"         "1" "abbrev" "50.3 Unit"   "stats" "foot           50      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"      "merch.flc"            "same"
"name" "Hyperion Full 50.4 Unit"         "1" "abbrev" "50.4 Unit"   "stats" "foot           50      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"      "merch.flc"            "same"
"name" "Hyperion Full 50.5 Unit"         "1" "abbrev" "50.5 Unit"   "stats" "foot           50      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"      "merch.flc"            "same"
}
{51
"name" "Officer Corp"                    "0" "abbrev" "Officer"     "stats" "foot           51     12      2      1     6      5      10       0      0       0      0      0      0      1     10      6      5      0      0      0      0      0      0     0      0     0        1           0          20      196   24       15      15      10         1          0          0           0             0           0         0        0         0           -1     -1      13      99        1        0   0   0   0   0   0   0   0   0   0    0      1       2      0      6     1       1"     "art"      "offic.flc"     "efsunit.bin"
"name" "Hyperion Full 51.1 Unit"         "1" "abbrev" "51.1 Unit"   "stats" "foot           51      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"      "offic.flc"            "same"
"name" "Hyperion Full 51.2 Unit"         "1" "abbrev" "51.2 Unit"   "stats" "foot           51      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"      "offic.flc"            "same"
"name" "Hyperion Full 51.3 Unit"         "1" "abbrev" "51.3 Unit"   "stats" "foot           51      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"      "offic.flc"            "same"
"name" "Hyperion Full 51.4 Unit"         "1" "abbrev" "51.4 Unit"   "stats" "foot           51      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"      "offic.flc"            "same"
"name" "Hyperion Full 51.5 Unit"         "1" "abbrev" "51.5 Unit"   "stats" "foot           51      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"      "offic.flc"            "same"
}
{52
"name" "Clergy"                          "0" "abbrev" "Clergy"      "stats" "foot           52     10      6      1     5      5       5       0      0       0      0      0      0      0      0      0      0      5      5      0      0      0      0     0      0     0        1           1           3        0    0        0       0       0         2          0          0           0             0           0         0        0         0           51      0      -1      99        1        0   0   0   0   0   0   0   0   0   0    0      1       2      0      6     1       1"     "art"     "clergy.flc"     "efsunit.bin"
"name" "Hyperion Full 52.1 Unit"         "1" "abbrev" "52.1 Unit"   "stats" "foot           52      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"     "clergy.flc"            "same"
"name" "Hyperion Full 52.2 Unit"         "1" "abbrev" "52.2 Unit"   "stats" "foot           52      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"     "clergy.flc"            "same"
"name" "Hyperion Full 52.3 Unit"         "1" "abbrev" "52.3 Unit"   "stats" "foot           52      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"     "clergy.flc"            "same"
"name" "Hyperion Full 52.4 Unit"         "1" "abbrev" "52.4 Unit"   "stats" "foot           52      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"     "clergy.flc"            "same"
"name" "Hyperion Full 52.5 Unit"         "1" "abbrev" "52.5 Unit"   "stats" "foot           52      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"     "clergy.flc"            "same"
}
{53
"name" "Engineer"                        "1" "abbrev" "Engineer"    "stats" "foot           53     10      2      1     1     10      10       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        1           1         215     2152  199      100     220      74         1          0          0          25             0           0         0        0         0           -1     -1      99      99       15        0   0   0   0   0   0   0   0   0   0    0      1       3      0      7     1       1"     "art"      "engin.flc"     "efsunit.bin"
"name" "Hyperion Full 53.1 Unit"         "1" "abbrev" "53.1 Unit"   "stats" "foot           53      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"      "engin.flc"            "same"
"name" "Hyperion Full 53.2 Unit"         "1" "abbrev" "53.2 Unit"   "stats" "foot           53      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"      "engin.flc"            "same"
"name" "Hyperion Full 53.3 Unit"         "1" "abbrev" "53.3 Unit"   "stats" "foot           53      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"      "engin.flc"            "same"
"name" "Hyperion Full 53.4 Unit"         "1" "abbrev" "53.4 Unit"   "stats" "foot           53      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"      "engin.flc"            "same"
"name" "Hyperion Full 53.5 Unit"         "1" "abbrev" "53.5 Unit"   "stats" "foot           53      0      0      0     0      0       0       0      0       0      0      0      0      0      0      0      0      0      0      0      0      0      0     0      0     0        0           0           0        0    0        0       0       0         0          0          0           0             0           0         0        0         0           -1     -1      -1      -1        1        0   0   0   0   0   0   0   0   0   0    0      0       0      0      0     0       0"     "art"      "engin.flc"            "same"
}
{54
